G1DD48E2.bin
         2.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
1010
 2
0
4  8.00  0.00 14.00  0.00 52.00  0.00 42.00  0.00 379.67 
4  8.00  0.00 14.00  0.00 42.00  0.00 48.00  0.00 403.62 
4  8.00  0.00 14.00  0.00 48.00  0.00 54.00  0.00 320.15 
4  8.00  0.00 14.00  0.00 54.00  0.00 44.00  0.00 348.37 
4  8.00  0.00 14.00  0.00 44.00  0.00 50.00  0.00 392.14 
4  8.00  0.00 14.00  0.00 50.00  0.00 56.00  0.00 143.47 
4  8.00  0.00 16.00  0.00 54.00  0.00 62.00  0.00 393.70 
4  8.00  0.00 16.00  0.00 62.00  0.00 70.00  0.00 488.82 
4  8.00  0.00 16.00  0.00 70.00  0.00 56.00  0.00 447.28 
4  8.00  0.00 16.00  0.00 56.00  0.00 64.00  0.00 348.81 
4  8.00  0.00 16.00  0.00 64.00  0.00 72.00  0.00 713.24 
4  8.00  0.00 16.00  0.00 72.00  0.00 58.00  0.00 581.28 
4  8.00  0.00 16.00  0.00 58.00  0.00 66.00  0.00 603.44 
4  8.00  0.00 16.00  0.00 66.00  0.00 60.00  0.00 688.05 
4  8.00  0.00 16.00  0.00 60.00  0.00 68.00  0.00 631.43 
4  8.00  0.00 18.00  0.00 68.00  0.00 78.00  0.00 742.80 
4  8.00  0.00 18.00  0.00 78.00  0.00 88.00  0.00 584.59 
4  8.00  0.00 18.00  0.00 88.00  0.00 70.00  0.00 637.55 
4  8.00  0.00 18.00  0.00 70.00  0.00 80.00  0.00 576.08 
4  8.00  0.00 18.00  0.00 80.00  0.00 72.00  0.00 611.26 
4  8.00  0.00 18.00  0.00 72.00  0.00 82.00  0.00 631.30 
4  8.00  0.00 18.00  0.00 82.00  0.00 74.00  0.00 575.88 
4  8.00  0.00 18.00  0.00 74.00  0.00 84.00  0.00 560.30 
4  8.00  0.00 18.00  0.00 84.00  0.00 76.00  0.00 485.95 
4  8.00  0.00 18.00  0.00 76.00  0.00 86.00  0.00 551.84 
4  8.00  0.00 20.00  0.00 82.00  0.00 94.00  0.00 1582.29 
4  10.00  0.00 12.00  0.00 14.00  0.00 16.00  0.00 2885.85 
4  10.00  0.00 12.00  0.00 16.00  0.00 18.00  0.00 2845.32 
4  10.00  0.00 12.00  0.00 24.00  0.00 26.00  0.00 984.75 
4  10.00  0.00 12.00  0.00 18.00  0.00 20.00  0.00 2330.79 
4  10.00  0.00 12.00  0.00 20.00  0.00 22.00  0.00 1534.39 
4  10.00  0.00 12.00  0.00 22.00  0.00 24.00  0.00 1161.96 
4  10.00  0.00 14.00  0.00 28.00  0.00 32.00  0.00 818.56 
4  10.00  0.00 14.00  0.00 32.00  0.00 36.00  0.00 787.13 
4  10.00  0.00 14.00  0.00 36.00  0.00 40.00  0.00 771.27 
4  10.00  0.00 14.00  0.00 40.00  0.00 30.00  0.00 807.00 
4  10.00  0.00 14.00  0.00 30.00  0.00 34.00  0.00 823.99 
